address,size,name,namespace,source,recovery,organized_file
108f84c0,6,MdgOcct::getundercutEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84c6,6,MdgOcct::settoolThickness,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84cc,6,MdgOcct::gettoolThickness,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84d2,6,MdgOcct::setFace3DTopGapFilling,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84d8,6,MdgOcct::getFace3DTopGapFilling,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84de,6,MdgOcct::setdealConvexHullEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84e4,6,MdgOcct::getdealConvexHullEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84ea,6,MdgOcct::setfaceMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84f0,6,MdgOcct::getfaceMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84f6,6,MdgOcct::setclearIslandGrooveToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84fc,6,MdgOcct::getclearIslandGrooveToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8502,6,MdgOcct::setisMillHole,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8508,6,MdgOcct::getisMillHole,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f850e,6,MdgOcct::setmillingGrooveUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8514,6,MdgOcct::getmillingGrooveUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f851a,6,MdgOcct::setStratifyBySlope,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8520,6,MdgOcct::getStratifyBySlope,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8526,6,MdgOcct::setForceExternalInTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f852c,6,MdgOcct::getForceExternalInTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8532,6,MdgOcct::setCoolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8538,6,MdgOcct::getCoolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f853e,6,MdgOcct::setSlopeCutDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8544,6,MdgOcct::getSlopeCutDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f854a,6,MdgOcct::setCoorSystemType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8550,6,MdgOcct::getCoorSystemType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8556,6,MdgOcct::setBoreHoleDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f855c,6,MdgOcct::getBoreHoleDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8562,6,MdgOcct::setBoreHoleOffset,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8568,6,MdgOcct::getBoreHoleOffset,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f856e,6,MdgOcct::setPeckDrillType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8574,6,MdgOcct::getPeckDrillType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f857a,6,MdgOcct::setRaiseToolSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8580,6,MdgOcct::getRaiseToolSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8586,6,MdgOcct::setArcAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f858c,6,MdgOcct::getArcAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8592,6,MdgOcct::setSpiralCutModeel,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8598,6,MdgOcct::getSpiralCutModeel,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f859e,6,MdgOcct::setCutInShapeMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85a4,6,MdgOcct::getCutInShapeMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85aa,6,MdgOcct::setToolChamferAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85b0,6,MdgOcct::getToolChamferAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85b6,6,MdgOcct::setToolNoseRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85bc,6,MdgOcct::getToolNoseRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85c2,6,MdgOcct::setChamferWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85c8,6,MdgOcct::getChamferWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85ce,6,MdgOcct::setToolNoseOffset,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85d4,6,MdgOcct::getToolNoseOffset,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85da,6,MdgOcct::setchamferSideSpacingDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85e0,6,MdgOcct::getchamferSideSpacingDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85e6,6,MdgOcct::setInToolZDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85ec,6,MdgOcct::getInToolZDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85f2,6,MdgOcct::setInToolLenPlane,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85f8,6,MdgOcct::getInToolLenPlane,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f85fe,6,MdgOcct::setXYOffsetEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8604,6,MdgOcct::getXYOffsetEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f860a,6,MdgOcct::setCutShapeType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8610,6,MdgOcct::getCutShapeType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8616,6,MdgOcct::setTeethNumber,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f861c,6,MdgOcct::getTeethNumber,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8622,6,MdgOcct::setRoughMillingTime,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8628,6,MdgOcct::getRoughMillingTime,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f862e,6,MdgOcct::setRoughMillingValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8634,6,MdgOcct::getRoughMillingValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f863a,6,MdgOcct::setFineMillingTime,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8640,6,MdgOcct::getFineMillingTime,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8646,6,MdgOcct::setFineMillingValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f864c,6,MdgOcct::getFineMillingValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8652,6,MdgOcct::setSpiralDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8658,6,MdgOcct::getSpiralDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f865e,6,MdgOcct::setSpiralCutInToolAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8664,6,MdgOcct::getSpiralCutInToolAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f866a,6,MdgOcct::setclearIslandRemainToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8670,6,MdgOcct::getclearIslandRemainToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8676,6,MdgOcct::setClearInnerCornerUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f867c,6,MdgOcct::getClearInnerCornerUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8682,6,MdgOcct::setClearInnerCornerSafeDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8688,6,MdgOcct::getClearInnerCornerSafeDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f868e,6,MdgOcct::setClearInnerCornerPerDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8694,6,MdgOcct::getClearInnerCornerPerDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f869a,6,MdgOcct::setClearInnerCornerTolerancePercent,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86a0,6,MdgOcct::getClearInnerCornerTolerancePercent,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86a6,6,MdgOcct::setOnePathGrooveType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86ac,6,MdgOcct::getOnePathGrooveType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86b2,6,MdgOcct::setSlopeAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86b8,6,MdgOcct::getSlopeAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86be,6,MdgOcct::setSlopeXYWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86c4,6,MdgOcct::getSlopeXYWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86ca,6,MdgOcct::setSlopeProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86d0,6,MdgOcct::getSlopeProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86d6,6,MdgOcct::setMillingSlopeFiltOpenPath,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86dc,6,MdgOcct::getMillingSlopeFiltOpenPath,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86e2,6,MdgOcct::setSlopeCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86e8,6,MdgOcct::getSlopeCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86ee,6,MdgOcct::setfilletedCornerType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86f4,6,MdgOcct::getfilletedCornerType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f86fa,6,MdgOcct::setfilletedCornerCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8700,6,MdgOcct::getfilletedCornerCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8706,6,MdgOcct::setfilletedCornerProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f870c,6,MdgOcct::getfilletedCornerProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8712,6,MdgOcct::setfilletedCornerRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8718,6,MdgOcct::getfilletedCornerRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f871e,6,MdgOcct::setfilletedCornerUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8724,6,MdgOcct::getfilletedCornerUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f872a,6,MdgOcct::setfixSlopeXYWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8730,6,MdgOcct::getfixSlopeXYWidth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8736,6,MdgOcct::setfixSlopeXYOffsetEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f873c,6,MdgOcct::getfixSlopeXYOffsetEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8742,6,MdgOcct::setfixSlopeProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8748,6,MdgOcct::getfixSlopeProtectEdge,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f874e,6,MdgOcct::setshapeCutUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8754,6,MdgOcct::getshapeCutUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f875a,6,MdgOcct::setchamferUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8760,6,MdgOcct::getchamferUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8766,6,MdgOcct::setslopeUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f876c,6,MdgOcct::getslopeUpTool,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8772,6,MdgOcct::setenableSlopeMinZ,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8778,6,MdgOcct::getenableSlopeMinZ,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f877e,6,MdgOcct::setslopeMinZ,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8784,6,MdgOcct::getslopeMinZ,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f878a,6,MdgOcct::setenableFinemillSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8790,6,MdgOcct::getenableFinemillSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8796,6,MdgOcct::setfineMillingRSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f879c,6,MdgOcct::getfineMillingRSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87a2,6,MdgOcct::setfineMillingFSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87a8,6,MdgOcct::getfineMillingFSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87ae,6,MdgOcct::setinOutZDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87b4,6,MdgOcct::getinOutZDistance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87ba,6,MdgOcct::setmodSpiralDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87c0,6,MdgOcct::getmodSpiralDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87c6,6,MdgOcct::setspiralDiameterValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87cc,6,MdgOcct::getspiralDiameterValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87d2,6,MdgOcct::setcutToolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87d8,6,MdgOcct::getcutToolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87de,6,MdgOcct::setRoundNoseToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87e4,6,MdgOcct::getRoundNoseToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87ea,6,MdgOcct::setfilletedCornerFeedAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87f0,6,MdgOcct::getfilletedCornerFeedAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87f6,6,MdgOcct::setfilletedMinAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f87fc,6,MdgOcct::getfilletedMinAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8802,6,MdgOcct::setfilletedMaxAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8808,6,MdgOcct::getfilletedMaxAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f880e,6,MdgOcct::setprotectEdgeExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8814,6,MdgOcct::getprotectEdgeExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f881a,6,MdgOcct::setMajorId,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8820,6,MdgOcct::getMajorId,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8826,6,MdgOcct::setuseBndBox,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f882c,6,MdgOcct::getuseBndBox,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8832,6,MdgOcct::setoutwardValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8838,6,MdgOcct::getoutwardValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f883e,6,MdgOcct::getBlankParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8844,6,MdgOcct::setOcctCoord,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f884a,6,MdgOcct::getOcctCoord,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8850,6,MdgOcct::setPathTransferParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8856,6,MdgOcct::getPathTransferParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f885c,6,MdgOcct::setDeepHoleDrillParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8862,6,MdgOcct::getDeepHoleDrillParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8868,6,MdgOcct::setenableCoordArray,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f886e,6,MdgOcct::getenableCoordArray,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8874,6,MdgOcct::setcoordArrayIds,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f887a,6,MdgOcct::getcoordArrayIds,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8880,6,MdgOcct::setModuleType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8886,6,MdgOcct::getModuleType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f888c,6,MdgOcct::setCornerLineModuleParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8892,6,MdgOcct::getCornerLineModuleParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8898,6,MdgOcct::setbaseLargerEdgeSetStartPoint,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f889e,6,MdgOcct::getbaseLargerEdgeSetStartPoint,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88a4,6,MdgOcct::setLsComplementType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88aa,6,MdgOcct::getLsComplementType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88b0,6,MdgOcct::getWorkList,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88b6,6,MdgOcct::getOriWire,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88bc,6,MdgOcct::setOriWire2,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88c2,6,MdgOcct::getOriWire2,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88c8,6,MdgOcct::setVecuuids,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88ce,6,MdgOcct::getVecuuids,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88d4,6,MdgOcct::setPathuuids,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88da,6,MdgOcct::getPathuuids,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88e0,6,MdgOcct::setOcctShape3DData,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88e6,6,MdgOcct::getOcctShape3DData,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88ec,6,MdgOcct::setPathStartPnt,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88f2,6,MdgOcct::getPathStartPnt,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88f8,6,MdgOcct::setLsDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f88fe,6,MdgOcct::getLsDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8904,6,MdgOcct::setLsWorkDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f890a,6,MdgOcct::getLsWorkDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8910,6,MdgOcct::setBrokenDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8916,6,MdgOcct::getBrokenDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f891c,6,MdgOcct::setBrokenDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8922,6,MdgOcct::getBrokenDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8928,6,MdgOcct::setIsThrough,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f892e,6,MdgOcct::getIsThrough,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8934,6,MdgOcct::setThroughDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f893a,6,MdgOcct::getThroughDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8940,6,MdgOcct::setLsChamferDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8946,6,MdgOcct::getLsChamferDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f894c,6,MdgOcct::setLsWorkDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8952,6,MdgOcct::getLsWorkDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8958,6,MdgOcct::getClampsToolParams,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8964,6,MdgOcct::getBaseClassName,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f896a,6,MdgOcct::getClassName,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8970,6,MdgOcct::load,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8976,6,MdgOcct::save,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
